Class	Cancer	Gene1	Gene2	PValue	correlation.pvalue	Mutex	PvalPathway
positive	BRCA	TP53	SLC7A14	5.22915112918974e-06	8.1558976468392e-07	0.892220046552366	0
positive	BRCA	TP53	SPAG1	0.386702291959454	0.018280758246952	0.999999841096308	0
positive	BRCA	TP53	SQLE	9.4656948443914e-08	0.618981114661854	0.999991509079844	0
positive	BRCA	TP53	ST3GAL1	0.256857319883692	0.000805428617216029	0.99979673832312	0
positive	BRCA	TP53	ST6GAL1	3.84087974586439e-09	0.842705821820403	0.96380520670655	0
positive	BRCA	TP53	TAF2	3.85885445207941e-09	0.925126295948711	0.999997118490743	0
positive	BRCA	TP53	TG	0.193087656751471	0.0529108599646182	0.999953200816455	0
positive	BRCA	TP53	TM4SF19	0.0710866228835857	0.256837868651816	0.991162974183536	0
positive	BRCA	TP53	TMEM207	0.000215479363114458	0.148755730136719	0.985984198467303	0
positive	BRCA	TP53	TMEM44	0.0540030996174583	0.205729429563875	0.984745246247438	0
positive	BRCA	TP53	TMEM65	1.59125008035188e-22	0.567912997779546	0.999991509079844	0
positive	BRCA	TP53	TNFSF10	0.48749628895074	0.0577717333341454	0.845108484480723	0.696647208218036
positive	BRCA	TP53	TNIK	0.992680350642255	0.47755779354396	0.914927899738051	0
positive	BRCA	TP53	TNK2	0.000578600128393813	0.142782777837722	0.997253632839172	0
positive	BRCA	TP53	TOP1MT	2.35470287094056e-07	0.000622556739936695	0.999976866218958	0
positive	BRCA	TP53	TP63	0.000440212977700479	0.303274507722196	0.962389647991951	0
positive	BRCA	TP53	TPM4	2.68736549190567e-05	0.00123842581427629	0.999999999999999	0
positive	BRCA	TP53	TPRG1	4.25212487120123e-32	0.147732101281842	0.984933102850855	0
positive	BRCA	TP53	TRAPPC9	0.829144542126211	0.187481984464329	0.999917495901818	0
positive	BRCA	TP53	TRIB1	0.705092590319942	0.0730256148369253	0.999995678920952	0
positive	BRCA	TP53	TRPS1	0.0308773240680661	0.587229945211862	0.999999832644319	0
positive	BRCA	TP53	TSNARE1	0.0453116012764955	0.790005564155018	0.999738957209558	0
positive	BRCA	TP53	TTC14	6.67269961326543e-07	0.109369510736608	0.826630392736004	0
positive	BRCA	TP53	UBR5	0.00428371947337198	0.0130122998746478	0.999999859283213	0
positive	BRCA	TP53	USP13	1.87097155693547e-06	0.45576103803478	0.915585033856737	0
positive	BRCA	TP53	VPS13B	0.506915698278105	0.000183074722234721	0.999999764297042	0
positive	BRCA	TP53	WISP1	0.00353017621910292	0.302739055717515	0.999834527172702	0
positive	BRCA	TP53	YWHAZ	2.08725122907724e-10	0.494324701579571	0.999999781629453	0.936476574981622
positive	BRCA	TP53	ZFP41	0.824317704780574	0.265009260985457	0.999961673551853	0
positive	BRCA	TP53	ZFPM2	0.198372664200307	0.722778067046315	0.999999983943205	0
positive	BRCA	TP53	ZHX1	6.86599544234007e-07	0.726461535559062	0.999988511975527	0
positive	BRCA	TP53	ZHX2	0.932163198137815	0.862436009891135	0.999988703049441	0
positive	BRCA	TP53	ZNF517	0.408300731953951	0.666040164666376	0.999907388405562	0
positive	BRCA	TP53	ZNF623	0.00057944280561625	0.133260420954919	0.999965085541842	0
positive	BRCA	TP53	ZNF696	0.000861884764099133	0.439334164436767	0.999970871442642	0
positive	BRCA	TP53	ZNF7	0.000128361519073429	0.514491580884208	0.999907388405562	0
positive	BRCA	TP53	ZNF707	0.00678623142428445	0.742927202940567	0.999972260768617	0
positive	BRCA	PTEN	ACOT12	0.825576985267424	0.664752181370071	1	0
positive	BRCA	PTEN	ACTA2	0.0604638653657534	5.91690627973915e-06	1	0
positive	BRCA	PTEN	ADH5	0.104689799519596	0.0631162069603552	0.999999999992515	0
positive	BRCA	PTEN	AKAP7	0.527713737422696	0.22714969286645	0.996538163167557	0
positive	BRCA	PTEN	AMACR	0.995657023456129	2.64655539768898e-06	0.999999945519232	0
positive	BRCA	PTEN	AMT	0.202436586100422	1.80975802171298e-08	0.999999327253607	0
positive	BRCA	PTEN	ANAPC5	0.602787284704188	0.0138704493347168	0.999999999447139	0
positive	BRCA	PTEN	ANKRD1	0.0151579104866225	0.551051727969142	1	0
positive	BRCA	PTEN	ANTXR2	0.80445549149101	1.85194278122965e-25	0.999999999984657	0
positive	BRCA	PTEN	AOX1	0.0224152097066023	0.174247361806103	0.999999996640902	0
positive	BRCA	PTEN	APOBEC2	0.257744651557646	0.341259885536299	0.99633801100623	0
positive	BRCA	PTEN	AQP11	0.144026327423727	0.296077488702215	0.97298328261602	0
positive	BRCA	PTEN	ARG2	0.382448472252163	0.000953090406866795	1	0
positive	BRCA	PTEN	ASB10	0.930986438056299	0.125028121239932	0.999306240210785	0
positive	BRCA	PTEN	ASCL3	0.50427539602241	0.409270994586542	0.999999999999992	0
positive	BRCA	PTEN	ATP6V1G3	0.309694147606978	0.0846908711049808	0.999612894126449	0
positive	BRCA	PTEN	ATP8B4	0.3556672911304	0.237815127910563	0.999999999998099	0
positive	BRCA	PTEN	AUH	0.0298728995467786	0.00641021631067164	0.999995661093438	0
positive	BRCA	PTEN	B3GALT2	0.0129162680469634	0.0722379417458623	0.994509625089839	0
positive	BRCA	PTEN	BEND2	0.672426478949011	0.404521468413782	0.999971374953785	0
positive	BRCA	PTEN	BMP3	0.711504940372067	0.816356131743832	0.999999999992819	0
positive	BRCA	PTEN	BMPER	0.000169389768097795	0.230739759014337	0.999065673523536	0
positive	BRCA	PTEN	CACNA1S	0.402687093312673	0.350679832550829	0.999313913594242	0
positive	BRCA	PTEN	CALD1	0.229860830100338	2.12451556729832e-15	0.996882894688751	0
positive	BRCA	PTEN	CAMK2G	0.0464320701293921	0.263238528411911	1	0.535063186164497
positive	BRCA	PTEN	CAV3	0.581973429000836	0.713985530167697	0.999994766820132	0.940860215053763
positive	BRCA	PTEN	CCDC136	0.534510922686097	0.00855044767083775	0.985897267082203	0
positive	BRCA	PTEN	CCDC27	0.494275898044578	0.0375061967457102	0.999999988519498	0
positive	BRCA	PTEN	CCL2	0.697169865189729	0.48317685439293	0.999999942605602	0
positive	BRCA	PTEN	CD38	0.182821809189901	2.92868130191541e-05	1	0
positive	BRCA	PTEN	CD81	0.760673141119868	2.95615311471986e-14	0.999999999999992	0
positive	BRCA	PTEN	CDC34	0.544899160373676	2.80723305313121e-32	0.999999999747278	0
positive	BRCA	PTEN	CDH9	1	0.967168740541651	0.999999273208859	0
positive	BRCA	PTEN	CDX2	0.368945658590066	0.0213999726642727	0.99999988360636	0
positive	BRCA	PTEN	CEACAM4	0.525631984466487	0.000511964956328439	0.999999999999523	0
positive	BRCA	PTEN	CEND1	0.348502595399107	0.00660286320507916	0.999999999999923	0
positive	BRCA	PTEN	CFL2	0.460080123498398	0.00162371359113544	0.999999999999999	0
positive	BRCA	PTEN	CFTR	4.12424575329573e-08	0.335610240780884	0.931188326965747	0
positive	BRCA	PTEN	CHRNA2	0.904187893443048	0.618780190052518	0.999999979984071	0
positive	BRCA	PTEN	CLCA4	0.0262412931658144	0.494107823807989	0.999992878363355	0
positive	BRCA	PTEN	CPNE6	0.188422628725637	0.268564194886407	0.999999999999999	0
positive	BRCA	PTEN	CSF3	0.177621075309436	0.955002067278379	0.999999935892266	0
positive	BRCA	PTEN	CSRP1	0.0588671423791597	0.898586502595325	0.999252396497155	0
positive	BRCA	PTEN	CXCR2	0.0140853504536167	0.293715314996189	0.999999999742431	0
positive	BRCA	PTEN	DACH2	0.0557804621880673	0.304662627260808	0.999972093752017	0
positive	BRCA	PTEN	DBH	0.894069563083927	0.797039819912866	0.999999998619165	0
positive	BRCA	PTEN	DBT	0.665373052974711	3.33406849035999e-13	0.999998146555522	0
positive	BRCA	PTEN	DCC	0.722055828469876	0.178619918839241	0.999999999999907	0.832014518024335
positive	BRCA	PTEN	DIP2A	0.42658120123199	0.122257617647653	0.999999895952507	0
positive	BRCA	PTEN	DLK2	0.00457854967190536	0.0581905261456652	0.996845115965067	0
positive	BRCA	PTEN	DMPK	0.0850210584875661	1.03109889152938e-08	0.999999999999766	0
positive	BRCA	PTEN	DPYS	0.340556868514572	0.440033496178968	0.994832723654848	0
positive	BRCA	PTEN	DRD1	0.128611801786181	0.4219804280498	0.999999999999578	0
positive	BRCA	PTEN	DSG4	2.91015945600505e-05	3.67458483203903e-05	0.999999941437021	0
positive	BRCA	PTEN	DUOXA2	0.374862788985519	0.355195557745614	0.999999999999936	0
positive	BRCA	PTEN	DUSP26	0.12224447438655	0.154424878492736	0.999999553336255	0
positive	BRCA	PTEN	EFNB2	0.826076519352525	4.40212741646776e-05	0.999993501221651	0
positive	BRCA	PTEN	EHHADH	0.0927577403452759	1.32541427916568e-06	0.999982537463074	0
positive	BRCA	PTEN	ENPP6	0.0218959300203878	0.656193278249053	0.999999999999998	0
positive	BRCA	PTEN	EPHA5	0.367373917709171	0.553761686260223	0.999999999976036	0
positive	BRCA	PTEN	ETS2	0.179538948236043	0.242439649020035	0.999999960143063	0
positive	BRCA	PTEN	EVX2	0.321185083535165	0.160319412892943	0.999996731611995	0
positive	BRCA	PTEN	FABP3	0.882614462587495	0.380868021421043	0.999999795477154	0
positive	BRCA	PTEN	FAM163A	0.774641193557439	0.286800896643227	0.999476902461497	0
positive	BRCA	PTEN	FBXO40	0.536620498711478	0.450607232388992	0.999999999152381	0
positive	BRCA	PTEN	FGL1	0.285836949474702	0.66548023188064	0.999999999333902	0
positive	BRCA	PTEN	FKBP1B	0.549354554128327	0.322457592114912	0.999927450746722	0
positive	BRCA	PTEN	FLNA	0.296278238765276	0.894301317838715	0.996740234603472	0.884917175239756
positive	BRCA	PTEN	FOSL1	0.263434777764094	0.0134565399122919	0.999549703574488	0
positive	BRCA	PTEN	FOXF1	0.940982031059732	0.288423075559321	0.00394472103994614	0
positive	BRCA	PTEN	FRMPD4	0.389296537122743	0.272115236911043	0.999970734440027	0
positive	BRCA	PTEN	GABRA1	0.00229299934027733	0.749663099272275	1	0
positive	BRCA	PTEN	GABRG3	0.00800141114857336	0.103458685413476	0.999999999999744	0
positive	BRCA	PTEN	GALR1	0.0454420423736976	0.852287636816274	0.999999999999854	0
positive	BRCA	PTEN	GCNT2	0.631267043415683	6.57392008973058e-07	0.999898350361953	0
positive	BRCA	PTEN	GDF7	0.361693601135803	0.0134489444158323	0.999989131154189	0
positive	BRCA	PTEN	GJB4	0.123778007114946	0.152587357268231	0.999999964139287	0
positive	BRCA	PTEN	GNE	0.897430396984816	0.55843043137023	0.999999999999856	0
positive	BRCA	PTEN	GPR22	5.13382375983332e-05	0.533861887082073	0.999902675597915	0
positive	BRCA	PTEN	GPRC6A	0.251671250290155	0.662453408474258	0.990972101794721	0
positive	BRCA	PTEN	GUCY2D	0.817626613587476	0.000166127880423681	0.999999999998741	0
positive	BRCA	PTEN	HBEGF	0.21633909148392	0.721922489256815	1	0
positive	BRCA	PTEN	HECW1	0.0130548318151663	4.80983230216316e-05	0.999352821112675	0
positive	BRCA	PTEN	HPD	0.0109640921870983	0.352409663736338	0.999999999664561	0
positive	BRCA	PTEN	HTR3C	0.911483143025735	0.0192700543448383	0.999767650017528	0
positive	BRCA	PTEN	ID1	0.247074809731378	0.00146467868939819	0.999999806299489	0
positive	BRCA	PTEN	IL13	1	0.0832232438034633	1	0
positive	BRCA	PTEN	IL17A	1	0.688898750598228	0.99308103495095	0
positive	BRCA	PTEN	IL25	0.505556720854495	0.144051727692481	1	0
positive	BRCA	PTEN	IMPA1	0.549000696930586	0.949718834140339	0.990409451209196	0.996803254867771
positive	BRCA	PTEN	ISL1	0.486276523837734	0.558094168122714	0.999999999993435	0
positive	BRCA	PTEN	ISM2	0.513511350982675	0.0408605320429966	1	0
positive	BRCA	PTEN	IZUMO1	0.539614979875222	1.54067722666406e-08	0.999999999998718	0
positive	BRCA	PTEN	KANK2	0.139274800847024	1.13520364313442e-14	0.999999995875514	0
positive	BRCA	PTEN	KCNG4	0.62536684928099	0.0421763290690201	0.00443775909050581	0
positive	BRCA	PTEN	KCNH4	0.715678888892653	0.0045447080500345	0.999999999950236	0
positive	BRCA	PTEN	KCNJ15	0.625197782939678	0.391076860460116	0.999999597737198	0
positive	BRCA	PTEN	KCTD8	0.195368891313089	0.474709433796049	0.999999999996141	0
positive	BRCA	PTEN	KDELR2	0.509264416832447	0.483710138391282	0.999054478285885	0
positive	BRCA	PTEN	KLHL1	0.313071792774025	6.64356238847732e-05	0.999994071040758	0
positive	BRCA	PTEN	KLK1	0.00289426151504491	0.0152531346081594	0.999999999972778	0
positive	BRCA	PTEN	KLK15	0.0257373032028527	0.230432768017477	0.999999999943359	0
positive	BRCA	PTEN	KRT27	0.0303982401909689	0.802364910130801	0.999999999940698	0
positive	BRCA	PTEN	KRT4	0.0636114098116974	0.331288965979905	1	0
positive	BRCA	PTEN	KRT72	0.271825902092649	0.000402463533756999	1	0
positive	BRCA	PTEN	KRT84	0.848328958860365	0.331297443208021	1	0
positive	BRCA	PTEN	LCN6	0.0230953763229948	0.468887029321422	0.999999994676974	0
positive	BRCA	PTEN	LMAN1L	0.657265944160681	0.00998634820568957	0.999999999761913	0
positive	BRCA	PTEN	LMOD1	0.0216349255444758	1.18055930608751e-05	0.999406371144296	0
positive	BRCA	PTEN	LRRTM3	0.164718184455377	0.820475211779236	1	0
positive	BRCA	PTEN	LRTM1	0.277826889833325	0.606575254337148	0.999999672545051	0
positive	BRCA	PTEN	LSAMP	0.413403143762481	0.799733697577396	0.999999996741992	0
positive	BRCA	PTEN	MAD1L1	0.346490733552422	1.89160994400644e-34	0.998498878219762	0
positive	BRCA	PTEN	MAF	0.016357456349604	4.88840446427629e-08	0.00703137099188567	0
positive	BRCA	PTEN	MCF2	0.278866086774735	0.403452405735988	0.995143314759223	0
positive	BRCA	PTEN	MCFD2	0.488114156582467	1.80430935958159e-10	0.998018953810079	0
positive	BRCA	PTEN	MON1B	0.249491219523742	0.889714134133947	0.00498701531472712	0
positive	BRCA	PTEN	MTOR	0.783215462673569	0.000135076879173492	0.999999998991918	0.989257809006319
positive	BRCA	PTEN	MUSK	0.0521754554034929	0.0958471511312501	0.999999998836078	0
positive	BRCA	PTEN	MYBPH	0.36379585319451	0.0129791449876151	0.999776729095864	0
positive	BRCA	PTEN	MYH2	0.549131085316283	0.407400089320606	0.999999999982587	0.884917175239756
positive	BRCA	PTEN	MYH7B	0.695642915270601	1.58361075362316e-06	0.999998757956018	0.884917175239756
positive	BRCA	PTEN	MYH8	0.024801206442425	0.236806566694729	0.99999999997726	0.884917175239756
positive	BRCA	PTEN	MYL2	0.0120452471687309	0.39137859905466	0.999999986981124	0.943117780330138
positive	BRCA	PTEN	MYLK	0.114547593998392	0.000264921476555425	0.999999994465059	0.782002716394458
positive	BRCA	PTEN	MYLPF	0.0772795965534235	0.29830866944181	0.999963337604284	0.98204992291397
positive	BRCA	PTEN	MYOCD	0.848360630072809	0.0248707271795063	0.999999999977114	0
positive	BRCA	PTEN	MYOM2	0.00107075971456332	0.260850913221224	0.999999999565537	0
positive	BRCA	PTEN	NAAA	0.0752299567766451	0.891186419682341	0.999999999999833	0
positive	BRCA	PTEN	NDST4	0.36736735543926	0.902488179967722	0.999999999999981	0
positive	BRCA	PTEN	NEFM	0.174481991051967	0.230223280533231	0.999999998894581	0
positive	BRCA	PTEN	NEXN	0.0704346068866585	1.39035843220609e-14	0.999999621071798	0
positive	BRCA	PTEN	NFIL3	0.318004932057784	0.00116037620455836	0.999997063072978	0
positive	BRCA	PTEN	NLGN3	0.217947770772004	0.636500481690901	0.999970426587584	0
positive	BRCA	PTEN	NLRP12	0.249807777269492	0.0688259634732993	0.999999999842961	0
positive	BRCA	PTEN	NLRP8	0.00782806015904912	0.248239836854897	0.99999999933356	0
positive	BRCA	PTEN	NOL4	0.0594230264831801	0.39164692908936	0.999999993024072	0
positive	BRCA	PTEN	NPAS4	0.225972264066385	0.945889658892741	0.999962742451172	0
positive	BRCA	PTEN	NPPA	0.65879165517655	0.00323973585869179	0.9999999814236	0
positive	BRCA	PTEN	NR1H4	0.0637316203344901	0.746269726766688	0.999999999858621	0
positive	BRCA	PTEN	NR4A3	0.138355237068266	0.339265063488297	0.999992353754127	0
positive	BRCA	PTEN	NRAP	0.703712431566252	0.372978254666721	1	0
positive	BRCA	PTEN	NT5C1A	0.0928400883651821	0.657892239676306	0.999991951664874	0
positive	BRCA	PTEN	ODAM	0.00251428075452809	0.00216298968270416	0.999999999999611	0
positive	BRCA	PTEN	OPTC	0.000275859946368536	0.0332641712585343	0.999705578439467	0
positive	BRCA	PTEN	OR2C3	1	0.347060908444418	0.99937637382035	0
positive	BRCA	PTEN	OR2H1	1	0.274860085306168	0.999728326091451	0
positive	BRCA	PTEN	OR2T10	0.416185762593552	0.694517756107437	0.999208136684609	0
positive	BRCA	PTEN	OR2T33	0.219686280935312	0.89378286639195	0.999208136684609	0
positive	BRCA	PTEN	OR2T5	0.722628880649235	0.730892281088028	0.999208136684609	0
positive	BRCA	PTEN	OR51T1	0.763267228189966	0.434635215561831	1	0
positive	BRCA	PTEN	OR5C1	0.00165678911558054	0.530795649213498	0.999999999868476	0
positive	BRCA	PTEN	ORM2	0.149281712184897	0.00446197874814089	0.999999829585138	0
positive	BRCA	PTEN	P2RX1	0.372155012809646	0.000277373183371603	0.999999999205257	0
positive	BRCA	PTEN	P2RX2	0.466881275295741	0.00833350095202194	0.999999999995092	0
positive	BRCA	PTEN	P2RX6	0.538193417272357	0.0398224938037515	0.999998489540155	0
positive	BRCA	PTEN	PADI3	1.32075561704497e-08	0.72767885867579	0.999999999978527	0
positive	BRCA	PTEN	PDLIM5	0.527191869002616	1.66499966105106e-08	0.999999999985593	0
positive	BRCA	PTEN	PER1	0.0674730494465521	0.471286016651538	0.999999999999952	0
positive	BRCA	PTEN	PGC	6.17535968240348e-06	0.44076500980721	0.995649327257558	0
positive	BRCA	PTEN	PHF1	0.191967921667658	1.57906989179974e-07	0.998569278676616	0
positive	BRCA	PTEN	PHOX2B	0.12216446622399	0.0724770885821224	0.999999999999872	0
positive	BRCA	PTEN	PLA2G4D	0.516921114973799	0.147550834975736	1	0
positive	BRCA	PTEN	PLN	0.646224683529855	9.88513261045265e-10	0.98414276729403	0
positive	BRCA	PTEN	PNMA1	0.632220232552086	0.0302936894034493	1	0
positive	BRCA	PTEN	POTEE	0.804428243265784	0.459217627574747	0.99999992532343	0
positive	BRCA	PTEN	POTEH	0.503071151173946	0.58165756353148	0.999996739987809	0
positive	BRCA	PTEN	PPEF2	0.768545425794006	0.743373658853868	0.999999999999821	0
positive	BRCA	PTEN	PPP1R12A	0.621447424247798	3.89914713457523e-21	0.999999999992964	0.782002716394458
positive	BRCA	PTEN	PPP1R12B	0.294988321295273	4.62240289038822e-07	0.999791609833458	0
positive	BRCA	PTEN	PRIM2	0.68980372051791	0.000200261379881365	0.986897962176808	0
positive	BRCA	PTEN	PRKAG3	5.76542967828504e-06	0.0649990121856504	0.999999999618738	0
positive	BRCA	PTEN	PROK1	0.000315614275350587	0.399926661048725	0.999999707223027	0
positive	BRCA	PTEN	PTPRM	0.305826013413119	1.08173538065813e-10	0.999999521425646	0
positive	BRCA	PTEN	PYGM	0.0563415624568358	0.423549780082567	0.999957317206172	0
positive	BRCA	PTEN	RAB9B	0.261587796910477	0.432669227890653	0.99999968874026	0
positive	BRCA	PTEN	RAMP1	0.454621799956209	1.59422971278898e-05	0.99999999993485	0
positive	BRCA	PTEN	RCAN3	0.799014188510868	4.09817337384133e-05	0.999999967427539	0
positive	BRCA	PTEN	RDH16	0.0109764712553646	0.0209487958878457	1	0
positive	BRCA	PTEN	RFX4	0.0771657148692655	0.343086718771527	0.999999993874032	0
positive	BRCA	PTEN	RIT2	8.55061675290964e-106	0.364729615088114	0.999999999997358	0
positive	BRCA	PTEN	RLN2	0.133553562610756	0.0315577852471326	0.999999999997038	0
positive	BRCA	PTEN	RNF112	0.0441463691803511	5.17460120433277e-07	0.999999999464358	0
positive	BRCA	PTEN	RNF113B	0.308368033600274	0.968450855638181	0.999982866203807	0
positive	BRCA	PTEN	RPE65	0.689339461144797	0.38163367121379	0.999999797180783	0
positive	BRCA	PTEN	RRAS	0.51374693139152	2.43769229467663e-07	0.999999999998738	0.832014518024335
positive	BRCA	PTEN	RYR2	0.147032692416538	0.00151285767448181	0.999733905983051	0
positive	BRCA	PTEN	SCIN	0.49068839734639	0.133069554843394	0.999254971394861	0
positive	BRCA	PTEN	SDR9C7	0.992848830036581	0.0186313785682118	1	0
positive	BRCA	PTEN	SEMA4G	0.128006229109829	0.76554713472035	1	0
positive	BRCA	PTEN	SERPINA4	0.353642696074884	0.40724414610849	1	0
positive	BRCA	PTEN	SERPINB11	0.615902151848028	0.633325041900267	0.999999999998753	0
positive	BRCA	PTEN	SERPINB3	0.768457473773173	0.134641778162805	0.999999999998753	0
positive	BRCA	PTEN	SFRP5	0.651757435585623	0.354928285490482	1	0
positive	BRCA	PTEN	SGK1	0.225930054713352	0.0252150054041892	0.997803980406391	0
positive	BRCA	PTEN	SLC18A2	0.0260012457823266	0.0339329305872414	1	0
positive	BRCA	PTEN	SLC22A2	0.0597357098427821	0.334154697483239	0.999724982194528	0
positive	BRCA	PTEN	SLC22A3	0.0249385388730785	0.264320665061932	0.999607262012395	0
positive	BRCA	PTEN	SLC26A5	0.158956593014934	0.00825663481626581	0.987429568121217	0
positive	BRCA	PTEN	SLC2A5	0.943780234190539	0.089452157470938	0.999999982872618	0
positive	BRCA	PTEN	SLC39A2	0.205446633089659	0.0156776837335944	0.999999999999983	0
positive	BRCA	PTEN	SLC45A3	3.16359294932445e-05	0.499179906841255	0.999990914031378	0
positive	BRCA	PTEN	SLC4A4	0.562930035998559	0.00249798207884332	0.999999999996529	0
positive	BRCA	PTEN	SLC7A14	0.0294528254430685	0.272330294982787	0.999978732093131	0
positive	BRCA	PTEN	SLC8A1	0.140064555155046	1.89729502091772e-12	0.996414270984445	0
positive	BRCA	PTEN	SLITRK3	0.0123576750194313	0.3631466660708	0.999971393639704	0
positive	BRCA	PTEN	SMAD9	0.0459737770147959	2.66038394783062e-06	0.999999962463646	0
positive	BRCA	PTEN	SMPDL3A	0.85329296936599	0.128639647498479	0.999952684544089	0
positive	BRCA	PTEN	SMYD1	0.00229963674111901	0.894223574294538	0.999133419310535	0
positive	BRCA	PTEN	SND1	0.17807831703982	0.000105466946163313	0.961760385228475	0
positive	BRCA	PTEN	SOHLH2	1	0.8143961173907	0.999999199567277	0
positive	BRCA	PTEN	SP8	0.265607734030602	0.024996018286097	0.999947182054452	0
positive	BRCA	PTEN	SPAG11B	0.33332344798342	0.581251016426148	0.999999995204361	0
positive	BRCA	PTEN	SPATA8	0.0472651501404954	0.463078657864627	0.999991928858931	0
positive	BRCA	PTEN	SRD5A2	4.49611718910609e-06	0.0343620203448746	0.999450982304788	0.884917175239756
positive	BRCA	PTEN	ST18	0.518215656734773	0.0816355770402168	0.999555446355858	0
positive	BRCA	PTEN	STAC	0.00797954948772604	3.58100589433085e-05	0.999998869842806	0
positive	BRCA	PTEN	STAC3	0.964534216207858	7.71113622334667e-06	1	0
positive	BRCA	PTEN	STATH	0.509531841232328	0.315143682956252	0.999999999999644	0
positive	BRCA	PTEN	SVIL	0.309249157243801	0.0662344795357114	1	0
positive	BRCA	PTEN	SYT6	0.0168863329293384	0.480940667251031	0.999999208731418	0
positive	BRCA	PTEN	TAOK3	0.492627487726843	1.54243403413962e-08	0.999999911405901	0
positive	BRCA	PTEN	TBRG1	0.633502821997626	0.00155028095334849	0.999996377452847	0
positive	BRCA	PTEN	TBX4	0.0180967753846284	0.614284089497614	0.999999661071351	0
positive	BRCA	PTEN	TGM3	0.400859818582836	0.0257651425008586	0.999999134259611	0
positive	BRCA	PTEN	TGM6	0.861211040470322	0.463471377834891	0.999999789147225	0
positive	BRCA	PTEN	TGM7	0.344777895894291	0.131414627648737	1	0
positive	BRCA	PTEN	THOP1	0.410867713425968	1.63334860504843e-33	0.99999999999487	0
positive	BRCA	PTEN	THYN1	0.577276728511228	0.0424213449328887	0.999964408172894	0
positive	BRCA	PTEN	TIPARP	0.157170482497959	2.18678989670054e-24	0.999723393771684	0
positive	BRCA	PTEN	TLN1	0.109208026242547	0.00643118573756851	1	0.940860215053763
positive	BRCA	PTEN	TM9SF3	0.243596804799226	2.68487522036847e-49	1	0
positive	BRCA	PTEN	TMEM132D	0.918584505913115	0.0822189177122402	0.999999999543205	0
positive	BRCA	PTEN	TMEM192	0.40432738890889	2.05754402149469e-06	0.999999999999999	0
positive	BRCA	PTEN	TMEM35	0.0288375185449332	0.135903758567792	0.999999250675994	0
positive	BRCA	PTEN	TMPRSS11F	0.0657520332867431	0.660687187432265	0.99999999998563	0
positive	BRCA	PTEN	TPH1	4.89849159942116e-13	0.066220815209619	0.999999999294723	0
positive	BRCA	PTEN	TPM1	0.448514381311217	0.0122489872618208	0.999999999957448	0
positive	BRCA	PTEN	TRDN	0.199724340057079	0.435969477178412	0.999110576755257	0
positive	BRCA	PTEN	TRPC4	0.585674417478649	0.116462598377879	0.999999435312459	0
positive	BRCA	PTEN	TRPM4	0.574654438516396	0.000268601715335873	0.999999999999254	0
positive	BRCA	PTEN	TSLP	0.00118452076403307	0.0992093718141688	1	0
positive	BRCA	PTEN	TSPO	0.213687395326145	2.78079366194505e-31	0.999968643279329	0
positive	BRCA	PTEN	UGT3A1	0.654994273796934	0.77387065761187	0.999999997726681	0
positive	BRCA	PTEN	UTS2	0.21169786082811	0.857921945665639	0.999999987132996	0
positive	BRCA	PTEN	VPS54	0.964525055786626	0.35542004329106	0.993381507089767	0
positive	BRCA	PTEN	WNT2B	0.0834842575848967	0.624815592082338	0.999998761425047	0.734738815953034
positive	BRCA	PTEN	XIRP1	0.191836761752531	0.00727639601433963	0.999998610528503	0
positive	BRCA	PTEN	YIPF1	0.892983654900589	0.000102538413990603	0.999958248629806	0
positive	BRCA	PTEN	ZBTB48	0.819918075882619	2.75829241550339e-16	0.999999999252691	0
positive	BRCA	PTEN	ZC3H12A	0.00134578068680041	6.33261443915898e-11	0.999996393579415	0
positive	BRCA	PTEN	ZFHX3	0.110981723138055	2.46477471195908e-10	0.413176807379911	0
positive	BRCA	PTEN	ZNF511	0.106206605030244	3.32095453161554e-05	1	0
positive	BRCA	TP53	ATM	0.0394838600341072	0.675005109370668	0.999999999999974	0.998739623213676
positive	BRCA	TP53	ATR	0.000478358050897772	0.133050770100889	0.9962800658199	0.987794245858762
positive	BRCA	TP53	CHEK1	1.81156878094747e-25	2.37255475579696e-05	0.999999999999993	0.987794245858762
positive	BRCA	TP53	CHEK2	5.71444510486018e-25	0.000761296412928808	0.999821853868875	0.987794245858762
positive	BRCA	TP53	MAPK14	0.000236497224178277	0.866310983468653	0.999999999599007	0.801155895672213
positive	BRCA	TP53	MAPKAPK2	0.00073757050467217	0.0760586483601997	0.861858122612651	0.965903491148933
positive	BRCA	TP53	PIP4K2A	0.111771295900414	0.283228325115366	0.999826344789218	0
positive	BRCA	TP53	PAK3	0.00687625723031641	0.0941635634096387	0.999999995652582	0
positive	BRCA	TP53	SGK2	0.179335726373331	0.269682671213817	0.999996703980878	0
positive	BRCA	TP53	CSNK1E	0.355569960064266	0.216981010549926	0.999943493291621	0.696647208218036
positive	BRCA	TP53	CTNNB1	0.473312325734121	0.0827223048197324	1	0.99982279955577
positive	BRCA	ATM	PARP1	0.578746350340177	0.131170741320181	0.99938759861561	0
positive	BRCA	BRCA1	PARP1	0.56028893809351	1.19776425332667e-19	0.938782139121236	0
positive	BRCA	BRCA2	PARP1	0.0134878753163581	1.64893814130753e-17	0.962155087650971	0
positive	BRCA	PARP1	ADRA1A	0.379677141034356	0.64104809511912	0.98891550280739	0
